oid	text	category
31878	могу оплатить часть процентов?	oplatit_zaim
31879	выкупить кольцо ро152357	online_otsenka
31881	здравствуйте. почему я не могу оплатить проценты за залог	oplatit_zaim
31904	почему оплата процентов не возможна пока?	oplatit_zaim
31906	добрый день почему я не могу оплатить онлайн проценты	oplatit_zaim
31907	здравствуйте.Как частично оплатить займ ?	oplatit_zaim_chast
31924	добрый день, а серебро вы принимаете?	online_otsenka
31933	здравствуйте! можно выкупить кольцо?	online_otsenka
31937	Грамм.сколько	tsena_zolota
31954	Оплата процентов не возможна, почему	oplatit_zaim
31977	здравствуйте, не вижу мои 2 залогового билета	nayti_bilet
31998	здравствуйте, можно ли оплатить часть процентов?	oplatit_zaim
32001	здравствуйте скажите как мне оплатить проценты	oplatit_zaim
32017	здравствуйте, почему ч не могу продлить займ?	oplatit_zaim
32024	не могу оплатить процент ЧО232801	oplatit_zaim
32031	не могу оплатить проценты,почему то идет сбой	oplatit_zaim
32033	?? В наличии Здравствуйте	smotret_katalog
32043	Здравствуйте,почему я не могу оплатить проценты ?	oplatit_zaim
32044	здравствуйте а проценты можно оплатить частично?	oplatit_zaim_chast
32070	я не могу оплатить проценты через СБП	oplatit_zaim
32085	как оплатить частично займ	oplatit_zaim_chast
32108	А эти тоже проданы?	online_otsenka
32117	здравствуйте хочу оплатить процент	oplatit_zaim
32122	Когда я смогу оплатить онлайн проценты по залогу?	oplatit_zaim
32169	здравствуйте! почему не проходит оплата?	svyaz_operator
32173	хочу выкупить кольцо	vikup_do_min_ostatka
32184	день добрый скажите пожалуйста как можно оплатить больше чем процент	oplatit_zaim
32197	Спасибо большое не могу оплатить проценты	oplatit_zaim
32221	как внести сумму больше процентов	oplatit_zaim
32223	Здравствуйте! Эшо не продали	online_otsenka
32227	здравствуйте до какого числа нужно оплатить? nan	data_zaima
32237	добрый вечер я могу еще выкупить залог?	vikup_do_min_ostatka
32248	здравствуйте мой займ на 147888 до какого числа могу оплатить?	data_zaima
32252	Добрый день почему не могу оплатить проценты не могу оплатить проценты	oplatit_zaim
32253	До какого числа залог?	data_zaima
32264	здравствуйте. не вижу своего залога.	nayti_bilet
32275	оплатить залог	svyaz_operator
32310	ваш номер телефона	svyaz_operator
32332	почему не вижу свои залоги?	nayti_bilet
32340	здравствуйте рр 574971 до какого числа можно оплатить ?	data_zaima
32347	как мне оплатить проценты?	oplatit_zaim
32381	здравствуйте я могу оплатить залог частично	oplatit_zaim_chast
32416	здравствуйте! нужен оператор.	svyaz_operator
32418	где мои залоговые билета	nayti_bilet
32425	серебро принимаете ? добрый вечер	online_otsenka
32447	Здравствуйте я ещё могу забрать свой залог? ЧО133492	vikup_do_min_ostatka
32448	где мою золото	tsena_zolota
32479	оплатила )	oplatit_zaim
32514	почему то не могу оплатить займ онлайн	oplatit_zaim
32578	здравствуйте не вижу свои залоги	nayti_bilet
32583	здравствуйте где я могу видеть мой залог	nayti_bilet
32634	как оплатить половину процентов ?	oplatit_zaim_chast
32661	можно ли оплатить онлайн проценты?	oplatit_zaim
32681	здравствуйте, не могу оплатить проценты. здравствуйте, я не могу оплатить проценты.	oplatit_zaim
